idcliente;nombre;apellidos;razonsocial;cif;cp;domicilio;provincia;municipio;telefono;fax;email;web;observaciones;codcliente;er;certificadocaduca;suministrode;ctabancaria;fecha1;fecha2;fecha3;cliente;proveedor;fct;pdb;colaborador;otrasempresas;interesadosbolsa;asociacion;salesiano;interesado;ayuntamiento;contacto;cargo;tipo;cursointeresado;aceptamailing;fechanac;nacionalidad;sexo;movil;idespecialidad;idespecialidad2;idespecialidad3;idespecialidad4;idespecialidad5;iban;bic;convenio;conveniofecha;especialidadtexto
79;LEXIA CONSULTORES;NULL;NULL;b50659531;50003;C/ CUATRO DE AGOSTO, 18 Planta 2, Oficina 2;ZARAGOZA;ZARAGOZA;976530735;976530836;NULL;www.lexiaconsultores.com;"- Se les da carpeta, boligrafo y cuaderno.
- Por deseo expreso de LEXIA no incluir:
Listas de asistencia
Diplomas
Fichas
Encuestas
- El calendario es indiferente si se les da o no a partir de abril 2006 se lo incluimos en el sobre";LEX;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
83;SAICA CORPORATIVO   -       SAICA I    (Avda. San Juan de la Pe�a);NULL;NULL;A50002567;50015;AVDA. SAN JUAN DE LA PE�A, 144;ZARAGOZA;ZARAGOZA;976103100;976103112;NULL;NULL;"Las facturas se tramitan a trav�s del mail     pdf.es@saica.com
seg�n mail de M� Jes�s Castro el 22/11/19 mariaj.castro@saica.com
direccion de maria jesus castro:
Mar�a Jes�s Castro

People Officer SAICA El Burgo & Saica Zaragoza

P.: (+34) 976 103 100

A.: Pol�gono El Espartal. Ctra. Castell�n km. 21. 50.730. El Burgo de Ebro Zaragoza- (Espa�a). Apartado 8157";SAI;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
23716;OPITEC;NULL;NULL;NULL;8015;ROCAFORT, 98-100;BARCELONA;NULL;934238481;934239741;NULL;www.opitec.es;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
84;SCANDINAVIAN MILL SERVICE, S.L.  -  METSO MILL SERVICE, S.L.;NULL;NULL;B50201482;50016;POL. MALPICA, CALLE A, 16;ZARAGOZA;ZARAGOZA;976572487;976572969;;;"- Nosotros realizamos el control de asistencia, entregamos al alumnado toda nuestra documentaci�n.
- Los diplomas junto con el registro de recepci�n se los haremos llegar a Diego Morales.

- Desde 01/01/2008 la empresa cambia su denominaci�n se llama
";SCN;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
85;INSTITUTO ARAGONES DE LA MUJER - IAM;NULL;NULL;Q5000872A;50071;P� Mar�a Agust�n, 16, 5� planta;ZARAGOZA;ZARAGOZA;976716720;976716721;iam@aragon.es;http://portal.aragon.es;Otro 976716722;IAM;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
86;UNIVERSIDAD ZARAGOZA;NULL;NULL;Q501800G;50009;PEDRO CERBUNA, 12;ZARAGOZA;ZARAGOZA;976761000;NULL;jvelez@unizar.es;NULL;"NO SE PREPARAN DIPLOMAS.
SOLO SE MANDAN POR CORREO LAS LISTAS Y LA ENCUESTA DE SATISFACCI�N DE EMPRESAS.";UNI;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
87;THINKING PEOPLE;NULL;NULL;;50008;PSO. CONSTITUCI�N, 6, 2� B-C;ZARAGOZA;ZARAGOZA;976483575;976483648;thinkingpeople@thinkingpeople.es;;;THI;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
88;COMUNIDAD DE PROPIETARIOS LA MILAGROSA, 5-7;NULL;NULL;H50373091;50009;LA MILAGROSA, 5-7;ZARAGOZA;ZARAGOZA;976489395;;fincasmorillo@wanadoo.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
89;LUMIJISA S.L. MONTAJES EL�CTRICOS;NULL;NULL;B-99087108;50014;PLAZA DE JES�S, 25, LOCAL IZDO;ZARAGOZA;;976292572;976298402;;;NO HAY QUE ENVIAR LA ASISTENCIA  DIARIAMENTE, SE ENV�A EL ORIGINAL AL FINALIZAR EL CURSO.;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
90;SALESIANOS ZARAGOZA;NULL;NULL;R5000194J;50009;MAR�A AUXILIADORA, 57;ZARAGOZA;ZARAGOZA;976306878;976554628;NULL;NULL;"N� S.S. DEL CENTRO  50/0060154/06

JOS� DOMINGO ANZANO LACARTE   17.858.133 J
PEDRO CARO ZUGASTI    36.766.299 V
MARIO RUBIO GARC�A     36.215.894

CUENTA BANCO POPULAR O.P.  (976 46 89 30)
P� INDEPENDENCIA, 21
0075 0006 02 0600828404
CNAE: 8531
CONVENIO COLECTIVO: V convenio colectivo de empresas de ense�anza privada sostenida total o parcialmente por fondos p�blicos
A�O CONSTITUCI�N CASA: 1940
N� TRABAJADORES: 109 (mayo 2012)
CERTIFICACIONES: AENOR ISO 9001:2008 N�REGISTRO ES-0820/2001, v�lido hasta 12/07/2014, la certificaci�n comprende Educaci�n Infantil, Primaria, Secundaria, Bachillerato, CFGM y CFGS (electricidad, electr�nica, mec�nica, automoci�n, inform�tica) Formaci�n Continua y Ocupacional.";SAL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
91;MYTA, S.A.;NULL;NULL;A50122480;50331;CAMINO DEL BARRANCO, S/N;ZARAGOZA;;976892250;976892428;ldieste@samca.com;;LOS CONTROLES DE ASISTENCIA LOS REALIZAN ELLOS, ENTREGAMOS DIPLOMAS;SAM;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
264;FUNDACI�N SAN VALERO;NULL;NULL;NULL;50015;Violeta Parra;ZARAGOZA;ZARAGOZA;976 466 599 ;NULL;NULL;www.svalero.es;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
97;SAICA EMBALAJE (DAPSA AMPOSTA) DANIEL AGUIL� PANISELLO, S.A.;NULL;NULL;A41222142;43896;FINCA LA PALMA, S/N;TARRAGONA;LALDEA;977585500;NULL;NULL;NULL;"Se hacen DIPLOMAS y se envian a ALBERTO GARCIA. El los reparte si cree oportuno.
ALBERTO GARC�A BELENGUER. Responsable de MANTENIMIENTO EN zaragoza";SAI;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
266;FUNDACI�N REY ARDID. Centro de Menores;NULL;NULL;NULL;50191;Camino El Castelar, s/n;ZARAGOZA;BARRIO JUSLIBOL;976799559;NULL;NULL;NULL;NULL;NULL;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
102;SAICA EMBALAJE (SEC MECO);NULL;NULL;NULL;28880;CTRA. SANTOS DE LA HUMOSA (M-116 ZADE MECO SUR) KM. 11,500;MADRID;NULL;918877160;NULL;NULL;NULL;NULL;SAI;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
105;FUNDACI�N SAN EZEQUIEL MORENO;NULL;NULL;NULL;50003;C/ Alvira Lasierra, 12 Local (Parque Bruil);ZARAGOZA;ZARAGOZA;976158219;976158219;infoaragon@fundacionsanezequiel.org;www.fundacionsanezequiel.org;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
107;FUNDACION EL TRANV�A;NULL;NULL;NULL;50002;C/ BATALLA DE LEPANTO, 59;ZARAGOZA;ZARAGOZA;976598612;NULL;ftranvia@ftranvia.org;www.ftranvia.org;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
108;CENTRO SOCIOLABORAL LA JOTA;NULL;NULL;;50014;Avda. Catalu�a, 88 local;ZARAGOZA;ZARAGOZA;976397489;976297507;csllajota@adunare.org;;Entidad Gestora: Fundaci�n Adunare;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
109;ASOCIACI�N PARA LA PROMOCI�N E INSERCI�N PROFESIONAL (APIP);NULL;NULL;;50003;C/Las Armas, 102-108;ZARAGOZA;;976282745;;apipz@apip.org;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
111;IMPRENTA TORCAL;NULL;IMPRENTA TORCAL;17125434W;50017;C/ Borja, 4;ZARAGOZA;ZARAGOZA;976331396;976331396;info@imprentatorcal.com;NULL;1. Solicitamos las tarjetas de visita, los talonario de �rdenes de compra tanto de librer�a como de la escuela, diplomas;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
112;AUTOCARES MURILLO, S.L.;NULL;NULL;NULL;50014;Camino Valima�a, 230 Izda.;ZARAGOZA;ZARAGOZA;976573388;976387902;info@autocaresmurillo.com;www.autocaresmurillo.com;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
115;INSTITUTO DE FORMACI�N EMPRESARIAL Y T�CNICA;NULL;NULL;;50071;C/ Teniente Ort�z de Z�rate, 26;ZARAGOZA;ZARAGOZA;976510958;976513420;formacion@camarazargoza.com;www.camarazaragoza.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
116;EL PERI�DICO DE ARAG�N;NULL;NULL;NULL;50004;Hern�n Cortes, 37;ZARAGOZA;ZARAGOZA;976700400;NULL;publicidad@aragon.elperiodico.es;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
118;INSTITUTO ARAGON�S DE LA JUVENTUD;NULL;NULL;NULL;50005;C/ Franco y L�pez, 4;ZARAGOZA;ZARAGOZA;976716847;NULL;prevencion.iaj@aragon.es;www.juventud.aragon.es;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
119;IBERCAJA  (COGULLADA);NULL;NULL;;50014;Carretera Cogullada, 127;ZARAGOZA;ZARAGOZA;976308600;976308616;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
120;BSH PAMPLONA;NULL;NULL;A28893550;31320;ITAROA;NAVARRA;PAMPLONA;948425400;NULL;NULL;NULL;"Centralita 948 425 400
Dpto. Tesorer�a 948 425 574
Dpto. Contabilidad 948 425 218 Montse
     Marije Mendikute 948 425 208 - 948 425 553";NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
121;Estampaciones Met�licas Ep�la, S.A. (EMESA);NULL;NULL;A50796861;50290;CAMINO DE SABINAR, S/N, POL�GONO INDUSTRIAL VALDEMUEL, S/N;ZARAGOZA;;976819191;;m.roncal@saveragroup.com;www.sgemesa.com;Distancia desde Zaragoza centro a Epila: 40 kil�metros.;EME;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
123;LEAR CORPORATI�N ASIENTOS, S.A.;NULL;NULL;;50290;POL�GONO VALDEMUEL, S/N, APDO DE CORREOS 25;ZARAGOZA;;976816139;976816115;;;A 45 KM. DE ZARAGOZA;LEA;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
124;M B ARAG�N - GRUPO GESTAMP;NULL;NULL;A58454877;50690;POL�GONO EL PRADILLO, PARCELAS 6-7-8;ZARAGOZA;PEDROLA;976616144;NULL;clopez@mb.gestamp.com;NULL;Se encuentra a 42 km. De Zaragoza;MBA;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
125;VISIOCORP ESPA�A (SMR AUTOMOTIVE);NULL;NULL;NULL;NULL;POL�GONO INDUSTRIAL VALDEMUEL, S/N;ZARAGOZA;NULL;976819100;NULL;emilio.llanas@smr-automotive.com;NULL;Se encuentra a 45 km. De Zaragoza;VIS;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
126;GRUPO CONSTRUCTOR MARIANO L�PEZ NAVARRO;NULL;NULL;;50008;C/ UNCASTILLO, 19 BAJOS;ZARAGOZA;ZARAGOZA;976496711;976590719;ccester@grupo-mln.com;;;MLN;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
127;DANA AUTOMOCI�N, S.A. ZARAGOZA;NULL;NULL;NULL;NULL;POL. INDUSTRIAL MALPICA, C/ F, 59;ZARAGOZA;ZARAGOZA;976465109;NULL;NULL;NULL;NULL;DAN;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;1;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
128;ARQ21, S.L.;NULL;NULL;;;Escar, 3, entlo. Izda.;ZARAGOZA;ZARAGOZA;976238429;;mayesa.marin@arq21.com;;;ARQ;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
23739;JORD�N ARAG�N, S.A.;NULL;NULL;NULL;50639;C/ Barrio Nuevo, 38;ZARAGOZA;FIGUERUELAS;976108664;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
23740;DIFISA;NULL;NULL;NULL;50015;C/ David Fahrenheit, 10, nave 11. Pol. Ind. del Pilar;ZARAGOZA;ZARAGOZA;976382951;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
130;ZARAGON;NULL;NULL;B-50088301;50004;P� de la Independencia 24-26, Pl. 8 of. 4;ZARAGOZA;ZARAGOZA;976212636;976210454;contabilidad@zaragon.com;NULL;1. Nos hacen los anuncios de la d.g.a.;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
131;FUNDACI�N ECOLOG�A Y DESARROLLO;NULL;NULL;G50503523;50001;Plaza San Bruno, 9 1� Oficinas;ZARAGOZA;ZARAGOZA;976298282;976203092;NULL;www.ecodes.org;1. A esta empresa se le factura todos los trabajos que el centro ha desarrollado en el Pabell�n Faro de la Expo Internacional 2008.;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
132;FUNDACI�N TRIPARTITA;NULL;NULL;;;Edifico Aida;ZARAGOZA;ZARAGOZA;976439500;;;www.funfaciontripartida.org;"1. Tel�fono ayuda inform�tica: 902118503
2. Tel�fono dudas 902183183
3. Tel�fono CERES. 902181696";;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
133;ASOCIACI�N ESPA�OLA CONTRA EL C�NCER;NULL;NULL;;;;;;976295556;;;;"1. Avisar a Rosana Mart�n de posibles cursos.
2. Avisar a Pilar Aguir�n si salen cursos de inform�tica.";;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
134;JOAQU�N MON� FOZ CORREDUR�A DE SEGUROS, S.L.;NULL;NULL;B50371814;50004;COSO 33, PLANTA 2� (PLAZA DE ESPA�A);ZARAGOZA;ZARAGOZA;976238618;976239259;seguros@joaquinmone.com;NULL;Nos hacen los seguros de los cursos de INAEM;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
135;MONTESOLO, 2000;NULL;NULL;A50732627;50004;PZA. SALAMERO, 14, ENTLO.;ZARAGOZA;ZARAGOZA;976219225;;info@verticevirtual.com;;ALQUILER AULA MAGNA;MON;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
136;AVIMAR;NULL;NULL;G99011686;50017;Roger de Flor, 6;ZARAGOZA;ZARAGOZA;610411735;;radule@hotmail.es;;Alquiler Aula Magna;AVI;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
137;PROMA HISPANIA, S.A.;NULL;NULL;;50290;POL�GONO INDUSTRIAL VALDEMUEL, AVDA. OPEL ESPA�A, 11, APDO CORREOS, 21;ZARAGOZA;;976819150;976817280;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
138;IMEXGINCO CONSULTORES DE COMERCIO EXTERIOR;NULL;NULL;NULL;50197;PLATAFORMA LOG�STICA PLAZA, C/ CASTILLO DE CAPUA, 10, NAVE 23;ZARAGOZA;ZARAGOZA;976203223;976203224;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
142;GERRESHEIMER ZARAGOZA, S.A.;NULL;NULL;;50290;CAMINO DEL SABINAR, S/N, POL�GONO INDUSTRIAL VALDEMUEL;ZARAGOZA;;976817408;976604268;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
144;ARMANTIS;NULL;NULL;;50003;CUATRO DE AGOSTO, 9, PORTAL 3, PLTA. 1�;ZARAGOZA;ZARAGOZA;976704800;976298241;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;NULL;NULL;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
145;TECNOMEDIA DIGITAL;NULL;NULL;B50893817;50014;PEDRO ARNAL CAVERO, 30;ZARAGOZA;ZARAGOZA;976081565;976081566;info@tecnomediadigital.com;NULL;653335602;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
146;ASOCIACI�N CRISTIANA MIES;NULL;NULL;G50946011;50018;PABLO IGLESIAS, 23, 8� A;ZARAGOZA;ZARAGOZA;876283252;NULL;NULL;NULL;EMILIO ALBARADO  (619 77 35 22);MIE;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
147;LEBEN OBJETIVOS MEDIOAMBIENTALES;NULL;NULL;NULL;50010;Centro Empresarial Parque Roma C/ Vicente Berdus�n, Bloque D-1, bajos;ZARAGOZA;ZARAGOZA;976097847;NULL;leben@lebenobjetivos.es;NULL;1. Esta empresa nos impart�a cursos de Medio Ambiente.;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
